,0,1
9380,35608,36195.0
9381,35608,36382.0
9382,35608,36409.0
9383,35608,36411.0
9384,35608,36485.0
9385,35608,36486.0
9386,35608,36548.0
9387,35608,36550.0
9388,35608,36597.0
9389,35608,36670.0
9390,35608,36673.0
9391,35608,36775.0
9392,35608,36928.0
9393,35608,36929.0
9394,35608,36969.0
9395,35608,37026.0
9396,35608,37027.0
9397,35608,37121.0
9398,35608,37206.0
9399,35608,37207.0
9400,35608,37405.0
9401,35608,37406.0
9402,35608,37422.0
9403,35608,37581.0
9404,35608,37583.0
9405,35608,37590.0
9406,35608,37722.0
9407,35608,37724.0
9408,35608,37725.0
9409,35608,37846.0
9410,35608,37847.0
9411,35608,37848.0
9412,35608,37865.0
9413,35608,37988.0
9414,35608,38128.0
9415,35608,38129.0
9416,35608,38130.0
9417,35608,38131.0
9418,35608,38245.0
9419,35608,38355.0
9420,35608,38539.0
9421,35608,38550.0
9422,35608,38576.0
9423,35608,38577.0
9424,35608,38740.0
9425,35608,38744.0
9426,35608,38873.0
9427,35608,38875.0
9428,35608,39024.0
9429,35608,39025.0
9430,35608,39026.0
9431,35608,39163.0
9432,35608,39164.0
9433,35608,39165.0
9434,35608,39166.0
9435,35608,39305.0
9436,35608,39309.0
9437,35608,39490.0
9438,35608,39491.0
9439,35608,39492.0
9440,35608,39493.0
9441,35608,39494.0
9442,35608,39498.0
9443,35608,39610.0
9444,35608,39727.0
9445,35608,39728.0
9446,35608,39730.0
9447,35608,39731.0
9448,35608,39732.0
9449,35608,39867.0
9450,35608,39956.0
9451,35608,40056.0
9452,35608,40596.0
9453,35608,40852.0
9454,35608,40854.0
9455,35608,40973.0
9456,35608,41152.0
9457,35608,41153.0
9458,35608,41156.0
9459,35608,41403.0
9460,35608,41404.0
9461,35608,41405.0
9462,35608,41406.0
9463,35608,42100.0
9464,35608,42104.0
9465,35608,42720.0
9466,35608,42849.0
9467,35608,43041.0
9468,35608,43778.0
9469,35608,43785.0
9470,35608,44045.0
9471,35608,44511.0
9472,35608,44822.0
9473,35608,44823.0
9474,35608,45512.0
9475,35608,45514.0
9476,35608,45515.0
9477,35608,45518.0
9478,35608,46056.0
9479,35608,46251.0
9480,35608,46691.0
9481,35608,46814.0
9482,35608,46815.0
9483,35608,46982.0
9484,35608,47158.0
9485,35608,47271.0
9486,35608,47294.0
9487,35608,47440.0
9488,35608,47692.0
9489,35608,47693.0
9490,35608,48107.0
9491,35608,48118.0
9492,35608,48229.0
9493,35608,48664.0
9494,35608,49177.0
9495,35608,49183.0
9496,35608,49330.0
9497,35608,49825.0
9498,35608,50200.0
9499,35608,51359.0
9500,35608,51490.0
9501,35608,52111.0
9502,35608,52353.0
9503,35608,52356.0
9504,35608,52367.0
9505,35608,52797.0
9506,35608,52800.0
9507,35608,53863.0
9508,35608,56822.0
9509,35608,57864.0
9510,35608,57865.0
9511,35608,58002.0
9512,35608,58005.0
9513,35608,58025.0
9514,35608,58908.0
9515,35608,59901.0
9516,35608,60393.0
9517,35608,60817.0
9518,35608,60954.0
9519,35608,60961.0
9520,35608,61313.0
9521,35608,61460.0
9522,35608,61766.0
9523,35608,61770.0
9524,35608,62045.0
9525,35608,62147.0
9526,35608,62284.0
9527,35608,62429.0
9528,35608,62836.0
9529,35608,62967.0
9530,35608,62968.0
9531,35608,63072.0
9532,35608,63347.0
9533,35608,64269.0
9534,35608,66085.0
9535,35608,66087.0
9536,35608,66553.0
9537,35608,66656.0
9538,35608,66686.0
9539,35608,66798.0
9540,35608,66799.0
9541,35608,66835.0
9542,35608,66873.0
9543,35608,66874.0
9544,35608,66898.0
9545,35608,66899.0
9546,35608,66934.0
9547,35608,67269.0
9548,35608,67303.0
9549,35608,67389.0
9550,36936,50460.0
9551,36936,52678.0
9552,36936,57530.0
9553,36936,60620.0
9554,36936,52504.0
9555,36936,46695.0
9556,36936,43183.0
9557,36936,43350.0
9558,36936,44043.0
9559,36936,39481.0
9560,36936,39458.0
9561,36936,40476.0
9562,36936,40578.0
9563,36936,40963.0
9564,36936,43629.0
9565,36936,43775.0
9566,36936,44008.0
9567,36936,45188.0
9568,36936,45507.0
9569,36936,46271.0
9570,36936,46551.0
9571,36936,47000.0
9572,36936,47579.0
9573,36936,47582.0
9574,36936,47698.0
9575,36936,47926.0
9576,36936,50030.0
9577,36936,50813.0
9578,36936,50937.0
9579,36936,52097.0
9580,36936,56198.0
9581,36936,63629.0
9582,36936,64776.0
9583,36936,64778.0
9584,36936,66517.0
9585,37030,41399.0
9586,37030,39955.0
9587,39459,59588.0
9588,39459,44819.0
9589,39460,42848.0
9590,39460,48850.0
9591,39480,53744.0
9592,39480,64270.0
9593,39480,67285.0
9594,39605,45039.0
9595,39605,47923.0
9596,39830,43630.0
9597,39830,66266.0
9598,39830,46998.0
9599,39830,43773.0
9600,39830,46711.0
9601,39830,54342.0
9602,39830,64905.0
9603,39832,44693.0
9604,39953,58317.0
9605,39953,43019.0
9606,40331,54977.0
9607,40331,45808.0
9608,46823,49485.0
9609,49335,57563.0
9610,53246,59285.0
9611,59287,66323.0
9612,35609,47292.0
9613,35609,47270.0
9614,35609,48530.0
9615,35609,47909.0
9616,35609,49331.0
9617,35609,48228.0
9618,35609,49045.0
9619,35609,49618.0
9620,35609,46690.0
9621,35609,49826.0
9622,35609,47912.0
9623,35609,48227.0
9624,35609,46983.0
9625,35609,48230.0
9626,35609,46529.0
9627,35609,49617.0
9628,35609,48110.0
9629,35609,50762.0
9630,35609,47272.0
9631,35609,48377.0
9632,35609,47564.0
9633,35609,49830.0
9634,35609,47902.0
9635,35609,47147.0
9636,35609,48235.0
9637,35609,49824.0
9638,35609,49329.0
9639,35609,50600.0
9640,35609,49619.0
9641,35609,49827.0
9642,35609,50599.0
9643,35609,46691.0
9644,35609,46814.0
9645,35609,46815.0
9646,35609,46982.0
9647,35609,47158.0
9648,35609,47271.0
9649,35609,47294.0
9650,35609,47440.0
9651,35609,47692.0
9652,35609,47693.0
9653,35609,48107.0
9654,35609,48118.0
9655,35609,48229.0
9656,35609,48664.0
9657,35609,49177.0
9658,35609,49183.0
9659,35609,49330.0
9660,35609,49825.0
9661,35609,50200.0
9662,35619,60950.0
9663,35619,61329.0
9664,35619,58140.0
9665,35619,59452.0
9666,35619,57710.0
9667,35619,60951.0
9668,35619,59590.0
9669,35619,57999.0
9670,35619,57367.0
9671,35619,60827.0
9672,35619,56971.0
9673,35619,57562.0
9674,35619,60826.0
9675,35619,59289.0
9676,35619,57345.0
9677,35619,61312.0
9678,35619,57691.0
9679,35619,57371.0
9680,35619,58752.0
9681,35619,56812.0
9682,35619,58477.0
9683,35619,57863.0
9684,35619,58004.0
9685,35619,60385.0
9686,35619,59451.0
9687,35619,59589.0
9688,35619,60667.0
9689,35619,60032.0
9690,35619,59903.0
9691,35619,60033.0
9692,35619,60514.0
9693,35619,60034.0
9694,35619,59906.0
9695,35619,59587.0
9696,35619,58000.0
9697,35619,58478.0
9698,35619,61168.0
9699,35619,60512.0
9700,35619,60039.0
9701,35619,60242.0
9702,35619,57692.0
9703,35619,59283.0
9704,35619,59280.0
9705,35619,59585.0
9706,35619,58001.0
9707,35619,56822.0
9708,35619,57864.0
9709,35619,57865.0
9710,35619,58002.0
9711,35619,58005.0
9712,35619,58025.0
9713,35619,58908.0
9714,35619,59901.0
9715,35619,60393.0
9716,35619,60817.0
9717,35619,60954.0
9718,35619,60961.0
9719,35619,61313.0
9720,39703,47292.0
9721,39703,47270.0
9722,39703,48530.0
9723,39703,47909.0
9724,39703,49331.0
9725,39703,48228.0
9726,39703,49045.0
9727,39703,49618.0
9728,39703,46690.0
9729,39703,49826.0
9730,39703,47912.0
9731,39703,48227.0
9732,39703,46983.0
9733,39703,48230.0
9734,39703,49617.0
9735,39703,48110.0
9736,39703,50762.0
9737,39703,47272.0
9738,39703,48377.0
9739,39703,47564.0
9740,39703,49830.0
9741,39703,47902.0
9742,39703,51075.0
9743,39703,47147.0
9744,39703,48235.0
9745,39703,49824.0
9746,39703,49329.0
9747,39703,50600.0
9748,39703,49619.0
9749,39703,49827.0
9750,39703,51074.0
9751,39703,50599.0
9752,39703,46691.0
9753,39703,46814.0
9754,39703,46815.0
9755,39703,46982.0
9756,39703,47158.0
9757,39703,47271.0
9758,39703,47294.0
9759,39703,47440.0
9760,39703,47692.0
9761,39703,47693.0
9762,39703,48107.0
9763,39703,48118.0
9764,39703,48229.0
9765,39703,48664.0
9766,39703,49177.0
9767,39703,49183.0
9768,39703,49330.0
9769,39703,49825.0
9770,39703,50200.0
9771,35786,45037.0
9772,35786,47292.0
9773,35786,45040.0
9774,35786,47270.0
9775,35786,46057.0
9776,35786,44039.0
9777,35786,44041.0
9778,35786,45346.0
9779,35786,45038.0
9780,35786,44352.0
9781,35786,46690.0
9782,35786,44040.0
9783,35786,46983.0
9784,35786,46529.0
9785,35786,48110.0
9786,35786,45035.0
9787,35786,47272.0
9788,35786,46054.0
9789,35786,45684.0
9790,35786,46250.0
9791,35786,47564.0
9792,35786,46380.0
9793,35786,45683.0
9794,35786,47902.0
9795,35786,44209.0
9796,35786,46053.0
9797,35786,45042.0
9798,35786,47147.0
9799,35786,46062.0
9800,35786,44208.0
9801,35786,45513.0
9802,35786,46379.0
9803,35786,43778.0
9804,35786,43785.0
9805,35786,44045.0
9806,35786,44511.0
9807,35786,44822.0
9808,35786,44823.0
9809,35786,45512.0
9810,35786,45514.0
9811,35786,45515.0
9812,35786,45518.0
9813,35786,46056.0
9814,35786,46251.0
9815,35786,46691.0
9816,35786,46814.0
9817,35786,46815.0
9818,35786,46982.0
9819,35786,47158.0
9820,35786,47271.0
9821,35786,47294.0
9822,35786,47440.0
9823,35786,47692.0
9824,35786,47693.0
9825,35786,48107.0
9826,35786,48118.0
9827,35822,45037.0
9828,35822,41402.0
9829,35822,42847.0
9830,35822,45040.0
9831,35822,42097.0
9832,35822,42101.0
9833,35822,40965.0
9834,35822,42719.0
9835,35822,40964.0
9836,35822,41730.0
9837,35822,41154.0
9838,35822,42098.0
9839,35822,45035.0
9840,35822,44209.0
9841,35822,45042.0
9842,35822,44208.0
9843,35822,40596.0
9844,35822,40852.0
9845,35822,40854.0
9846,35822,40973.0
9847,35822,41152.0
9848,35822,41153.0
9849,35822,41156.0
9850,35822,41403.0
9851,35822,41404.0
9852,35822,41405.0
9853,35822,41406.0
9854,35822,42100.0
9855,35822,42104.0
9856,35822,42720.0
9857,35822,42849.0
9858,35822,43041.0
9859,35822,43778.0
9860,35822,43785.0
9861,35822,44045.0
9862,35822,44511.0
9863,35822,44822.0
9864,35822,44823.0
9865,35865,51763.0
9866,35865,51887.0
9867,35865,48530.0
9868,35865,52354.0
9869,35865,49823.0
9870,35865,49331.0
9871,35865,51071.0
9872,35865,49045.0
9873,35865,49618.0
9874,35865,49826.0
9875,35865,49828.0
9876,35865,49617.0
9877,35865,50762.0
9878,35865,48377.0
9879,35865,51360.0
9880,35865,51361.0
9881,35865,52115.0
9882,35865,49830.0
9883,35865,51471.0
9884,35865,51075.0
9885,35865,52692.0
9886,35865,51886.0
9887,35865,49824.0
9888,35865,52348.0
9889,35865,51982.0
9890,35865,51472.0
9891,35865,49329.0
9892,35865,50600.0
9893,35865,49619.0
9894,35865,49827.0
9895,35865,51074.0
9896,35865,50599.0
9897,35865,52523.0
9898,35865,48664.0
9899,35865,49177.0
9900,35865,49183.0
9901,35865,49330.0
9902,35865,49825.0
9903,35865,50200.0
9904,35865,51359.0
9905,35865,51490.0
9906,35865,52111.0
9907,35865,52353.0
9908,35865,52356.0
9909,35865,52367.0
9910,35910,41402.0
9911,35910,42847.0
9912,35910,42097.0
9913,35910,42101.0
9914,35910,40965.0
9915,35910,42719.0
9916,35910,40964.0
9917,35910,41730.0
9918,35910,41154.0
9919,35910,42098.0
9920,35910,45035.0
9921,35910,44209.0
9922,35910,44208.0
9923,35910,40596.0
9924,35910,40852.0
9925,35910,40854.0
9926,35910,40973.0
9927,35910,41152.0
9928,35910,41153.0
9929,35910,41156.0
9930,35910,41403.0
9931,35910,41404.0
9932,35910,41405.0
9933,35910,41406.0
9934,35910,42100.0
9935,35910,42104.0
9936,35910,42720.0
9937,35910,42849.0
9938,35910,43041.0
9939,35910,43778.0
9940,35910,43785.0
9941,35910,44045.0
9942,35910,44511.0
9943,35910,44822.0
9944,35910,44823.0
9945,35961,39957.0
9946,35961,62411.0
9947,35961,63085.0
9948,35961,61329.0
9949,35961,59452.0
9950,35961,45037.0
9951,35961,47292.0
9952,35961,41402.0
9953,35961,42847.0
9954,35961,39496.0
9955,35961,63071.0
9956,35961,39029.0
9957,35961,48530.0
9958,35961,54204.0
9959,35961,52354.0
9960,35961,38571.0
9961,35961,40338.0
9962,35961,45346.0
9963,35961,40965.0
9964,35961,39959.0
9965,35961,40964.0
9966,35961,61312.0
9967,35961,41730.0
9968,35961,41154.0
9969,35961,38578.0
9970,35961,40340.0
9971,35961,37206.0
9972,35961,37207.0
9973,35961,37405.0
9974,35961,37406.0
9975,35961,37422.0
9976,35961,37581.0
9977,35961,37583.0
9978,35961,37590.0
9979,35961,37722.0
9980,35961,37724.0
9981,35961,37725.0
9982,35961,37846.0
9983,35961,37847.0
9984,35961,37848.0
9985,35961,37865.0
9986,35961,37988.0
9987,35961,38128.0
9988,35961,38129.0
9989,35961,38130.0
9990,35961,38131.0
9991,35961,38245.0
9992,35961,38355.0
9993,35961,38550.0
9994,35961,38576.0
9995,35961,38577.0
9996,35961,38740.0
9997,35961,38744.0
9998,35961,38873.0
9999,35961,38875.0
10000,35961,39024.0
10001,35961,39025.0
10002,35961,39026.0
10003,35961,39163.0
10004,35961,39164.0
10005,35961,39165.0
10006,35961,39166.0
10007,35961,39305.0
10008,35961,39309.0
10009,35961,39490.0
10010,35961,39491.0
10011,35961,39492.0
10012,35961,39493.0
10013,35961,39494.0
10014,35961,39498.0
10015,35961,39610.0
10016,35961,39727.0
10017,35961,39728.0
10018,35961,39730.0
10019,35961,39731.0
10020,35961,39732.0
10021,35961,39867.0
10022,35961,39956.0
10023,35961,40056.0
10024,35961,40596.0
10025,35961,40852.0
10026,35961,40854.0
10027,35961,40973.0
10028,35961,41152.0
10029,35961,41153.0
10030,35961,41156.0
10031,35961,41403.0
10032,35961,41404.0
10033,35961,41406.0
10034,35961,50200.0
10035,35961,51359.0
10036,35961,51490.0
10037,35961,52111.0
10038,35961,52353.0
10039,35961,52356.0
10040,35961,52367.0
10041,35961,52797.0
10042,35961,52800.0
10043,35961,53863.0
10044,35961,61313.0
10045,35961,61460.0
10046,35961,61766.0
10047,35961,61770.0
10048,35961,62045.0
10049,35961,62147.0
10050,35961,62284.0
10051,35961,62429.0
10052,35961,62836.0
10053,35961,62967.0
10054,35961,62968.0
10055,35961,63072.0
10056,35961,63347.0
10057,35961,64269.0
10058,36637,38572.0
10059,36637,40302.0
10060,36637,39482.0
10061,36637,39459.0
10062,36637,39460.0
10063,36637,39480.0
10064,36637,39605.0
10065,36637,39830.0
10066,36637,39832.0
10067,36637,39847.0
10068,36637,39953.0
10069,36637,40042.0
10070,36637,40331.0
10071,36637,40343.0
10072,36637,40481.0
10073,36637,41273.0
10074,60203,64015.0
10075,60203,64777.0
10076,60203,66012.0
10077,60203,64037.0
10078,60203,63209.0
10079,60203,63216.0
10080,60203,63229.0
10081,60203,63629.0
10082,60203,64776.0
10083,60203,64778.0
10084,36098,57710.0
10085,36098,55778.0
10086,36098,55776.0
10087,36098,57999.0
10088,36098,54204.0
10089,36098,53553.0
10090,36098,53860.0
10091,36098,55117.0
10092,36098,54976.0
10093,36098,54983.0
10094,36098,57345.0
10095,36098,57691.0
10096,36098,53554.0
10097,36098,53555.0
10098,36098,56812.0
10099,36098,54825.0
10100,36098,54187.0
10101,36098,57863.0
10102,36098,58004.0
10103,36098,53734.0
10104,36098,58000.0
10105,36098,55917.0
10106,36098,55119.0
10107,36098,54525.0
10108,36098,57692.0
10109,36098,53861.0
10110,36098,54679.0
10111,36098,53732.0
10112,36098,58001.0
10113,36098,54826.0
10114,36098,54526.0
10115,36098,53863.0
10116,36098,56822.0
10117,36098,57864.0
10118,36098,57865.0
10119,36098,58002.0
10120,36098,58005.0
10121,36098,58025.0
10122,36122,45037.0
10123,36122,47292.0
10124,36122,45040.0
10125,36122,47270.0
10126,36122,46057.0
10127,36122,48530.0
10128,36122,46058.0
10129,36122,45346.0
10130,36122,48228.0
10131,36122,45038.0
10132,36122,44352.0
10133,36122,46690.0
10134,36122,47912.0
10135,36122,48227.0
10136,36122,46983.0
10137,36122,48230.0
10138,36122,46529.0
10139,36122,49617.0
10140,36122,48110.0
10141,36122,45035.0
10142,36122,47272.0
10143,36122,46054.0
10144,36122,48377.0
10145,36122,45684.0
10146,36122,46250.0
10147,36122,47564.0
10148,36122,46380.0
10149,36122,45683.0
10150,36122,47902.0
10151,36122,46053.0
10152,36122,45042.0
10153,36122,47147.0
10154,36122,48235.0
10155,36122,46062.0
10156,36122,45513.0
10157,36122,46379.0
10158,36122,44511.0
10159,36122,44822.0
10160,36122,44823.0
10161,36122,45512.0
10162,36122,45514.0
10163,36122,45515.0
10164,36122,45518.0
10165,36122,46056.0
10166,36122,46251.0
10167,36122,46691.0
10168,36122,46814.0
10169,36122,46815.0
10170,36122,46982.0
10171,36122,47158.0
10172,36122,47271.0
10173,36122,47294.0
10174,36122,47440.0
10175,36122,47692.0
10176,36122,47693.0
10177,36122,48107.0
10178,36122,48118.0
10179,36122,48229.0
10180,36122,48664.0
10181,36123,39957.0
10182,36123,67004.0
10183,36123,45037.0
10184,36123,47292.0
10185,36123,55778.0
10186,36123,41402.0
10187,36123,42847.0
10188,36123,60951.0
10189,36123,67125.0
10190,36123,39496.0
10191,36123,67231.0
10192,36123,47270.0
10193,36123,63071.0
10194,36123,39029.0
10195,36123,48530.0
10196,36123,54204.0
10197,36123,52354.0
10198,36123,38571.0
10199,36123,40338.0
10200,36123,40965.0
10201,36123,39959.0
10202,36123,40964.0
10203,36123,41730.0
10204,36123,41154.0
10205,36123,38578.0
10206,36123,40340.0
10207,36123,37121.0
10208,36123,37206.0
10209,36123,37207.0
10210,36123,37405.0
10211,36123,37406.0
10212,36123,37422.0
10213,36123,37581.0
10214,36123,37583.0
10215,36123,37590.0
10216,36123,37722.0
10217,36123,37724.0
10218,36123,37725.0
10219,36123,37846.0
10220,36123,37847.0
10221,36123,37848.0
10222,36123,37865.0
10223,36123,37988.0
10224,36123,38128.0
10225,36123,38129.0
10226,36123,38130.0
10227,36123,38131.0
10228,36123,38245.0
10229,36123,38355.0
10230,36123,38550.0
10231,36123,38576.0
10232,36123,38577.0
10233,36123,38740.0
10234,36123,38744.0
10235,36123,38873.0
10236,36123,38875.0
10237,36123,39024.0
10238,36123,39025.0
10239,36123,39026.0
10240,36123,39163.0
10241,36123,39164.0
10242,36123,39165.0
10243,36123,39166.0
10244,36123,39305.0
10245,36123,39309.0
10246,36123,39490.0
10247,36123,39491.0
10248,36123,39492.0
10249,36123,39493.0
10250,36123,39494.0
10251,36123,39498.0
10252,36123,39610.0
10253,36123,39727.0
10254,36123,39728.0
10255,36123,39730.0
10256,36123,39731.0
10257,36123,39732.0
10258,36123,39867.0
10259,36123,39956.0
10260,36123,40056.0
10261,36123,40596.0
10262,36123,40852.0
10263,36123,40854.0
10264,36123,40973.0
10265,36123,41152.0
10266,36123,41153.0
10267,36123,41156.0
10268,36123,41403.0
10269,36123,41404.0
10270,36123,41405.0
10271,36123,41406.0
10272,36123,42100.0
10273,36123,42104.0
10274,36123,42720.0
10275,36123,42849.0
10276,36123,43041.0
10277,36123,43778.0
10278,36123,43785.0
10279,36123,44045.0
10280,36123,44511.0
10281,36123,44822.0
10282,36123,44823.0
10283,36123,45512.0
10284,36123,45514.0
10285,36123,45515.0
10286,36123,45518.0
10287,36123,46056.0
10288,36123,46251.0
10289,36123,52353.0
10290,36123,52356.0
10291,36123,52367.0
10292,36123,52797.0
10293,36123,52800.0
10294,36123,53863.0
10295,36123,56822.0
10296,36123,67269.0
10297,36123,67303.0
10298,42366,50460.0
10299,42366,48536.0
10300,42366,57530.0
10301,42366,60620.0
10302,42366,46695.0
10303,42366,45188.0
10304,42366,46271.0
10305,42366,46551.0
10306,42366,47000.0
10307,42366,47579.0
10308,42366,47582.0
10309,42366,47698.0
10310,42366,47926.0
10311,42366,64776.0
10312,42366,64778.0
10313,42366,66517.0
10314,36184,39957.0
10315,36184,45037.0
10316,36184,41402.0
10317,36184,42847.0
10318,36184,39496.0
10319,36184,47270.0
10320,36184,39029.0
10321,36184,48530.0
10322,36184,38571.0
10323,36184,40338.0
10324,36184,45346.0
10325,36184,40965.0
10326,36184,39959.0
10327,36184,40964.0
10328,36184,41154.0
10329,36184,38578.0
10330,36184,40340.0
10331,36184,37121.0
10332,36184,37206.0
10333,36184,37207.0
10334,36184,37405.0
10335,36184,37406.0
10336,36184,37422.0
10337,36184,37581.0
10338,36184,37583.0
10339,36184,37590.0
10340,36184,37722.0
10341,36184,37724.0
10342,36184,37725.0
10343,36184,37846.0
10344,36184,37847.0
10345,36184,37848.0
10346,36184,37865.0
10347,36184,37988.0
10348,36184,38128.0
10349,36184,38129.0
10350,36184,38130.0
10351,36184,38131.0
10352,36184,38245.0
10353,36184,38355.0
10354,36184,38550.0
10355,36184,38576.0
10356,36184,38577.0
10357,36184,38740.0
10358,36184,38744.0
10359,36184,38873.0
10360,36184,38875.0
10361,36184,39024.0
10362,36184,39025.0
10363,36184,39026.0
10364,36184,39163.0
10365,36184,39164.0
10366,36184,39165.0
10367,36184,39166.0
10368,36184,39305.0
10369,36184,39309.0
10370,36184,39490.0
10371,36184,39491.0
10372,36184,39492.0
10373,36184,39493.0
10374,36184,39494.0
10375,36184,39498.0
10376,36184,39610.0
10377,36184,39727.0
10378,36184,39728.0
10379,36184,39730.0
10380,36184,39731.0
10381,36184,39732.0
10382,36184,39867.0
10383,36184,39956.0
10384,36184,40056.0
10385,36184,40596.0
10386,36184,40852.0
10387,36184,40854.0
10388,36184,40973.0
10389,36184,41152.0
10390,36184,41153.0
10391,36184,41156.0
10392,36184,42100.0
10393,36184,42104.0
10394,36184,42720.0
10395,36184,42849.0
10396,36184,43041.0
10397,36184,43778.0
10398,36184,43785.0
10399,36184,44045.0
10400,36184,44511.0
10401,36184,44822.0
10402,36184,44823.0
10403,36184,45512.0
10404,36184,45514.0
10405,36184,45515.0
10406,36184,45518.0
10407,36184,46056.0
10408,36184,46251.0
10409,36184,52797.0
10410,36184,64269.0
10411,36184,66085.0
10412,36184,66087.0
10413,39609,51763.0
10414,39609,62411.0
10415,39609,63085.0
10416,39609,59452.0
10417,39609,45037.0
10418,39609,47292.0
10419,39609,62547.0
10420,39609,45040.0
10421,39609,47270.0
10422,39609,63071.0
10423,39609,46057.0
10424,39609,48530.0
10425,39609,54204.0
10426,39609,44039.0
10427,39609,44041.0
10428,39609,45346.0
10429,39609,48228.0
10430,39609,45038.0
10431,39609,44352.0
10432,39609,46690.0
10433,39609,44040.0
10434,39609,62148.0
10435,39609,48227.0
10436,39609,46983.0
10437,39609,48230.0
10438,39609,54825.0
10439,39609,46529.0
10440,39609,49617.0
10441,39609,48110.0
10442,39609,45035.0
10443,39609,53132.0
10444,39609,47272.0
10445,39609,46054.0
10446,39609,60034.0
10447,39609,48377.0
10448,39609,51360.0
10449,39609,45684.0
10450,39609,46250.0
10451,39609,47564.0
10452,39609,46380.0
